state,saledate,productcategoryname,dollarcount,dollarweight,dollartotal
MA,3/1/21,Shake/Trim,0,538.34,538.34
MA,9/17/19,Shake/Trim,0,737,737
MA,10/30/19,Concentrate (Each),123924.31,0,123924.31
MA,4/20/21,Concentrate,0,17008.58,17008.58
MA,11/23/20,Infused (non-edible),8099.59,0,8099.59
MA,6/21/20,Shake/Trim (by strain),0,7296.63,7296.63
MA,8/24/19,Shake/Trim (by strain),0,7364.35,7364.35
MA,4/3/21,Infused Pre-Rolls,0,18553.53,18553.53
MA,11/9/20,Vape Product,366770.11,0,366770.11
MA,5/12/21,Shake/Trim,0,2125.51,2125.51
MA,12/26/18,Concentrate (Each),223677.12,0,223677.12
MA,4/14/21,Vape Product,587176.41,0,587176.41
MA,12/24/20,Suppository,60,0,60
MA,6/22/20,Buds,0,844093.11,844093.11
MA,8/4/19,Kief,0,1043.89,1043.89
MA,10/16/20,Infused (edible),527659.65,0,527659.65
MA,4/27/21,Shake/Trim (by strain),0,27185.25,27185.25
MA,12/8/19,Infused (edible),262345.84,0,262345.84
MA,5/4/19,Concentrate,0,3901.92,3901.92
MA,3/16/21,Vape Product,559575.11,0,559575.11
MA,7/19/20,Vape Product,374814.35,0,374814.35
MA,12/20/20,Vape Product,503094.63,0,503094.63
MA,9/7/20,Buds,0,1011460.43,1011460.43
MA,9/26/19,Raw Pre-Rolls,0,101140.85,101140.85
MA,5/16/21,Infused Pre-Rolls,0,10782.49,10782.49
MA,1/11/21,Raw Pre-Rolls,0,269366.6,269366.6
MA,5/10/21,Kief,0,2715.32,2715.32
MA,9/10/19,Raw Pre-Rolls,0,61266.08,61266.08
MA,5/15/21,Infused (edible),680501.71,0,680501.71
MA,3/1/21,Infused (non-edible),7609.4,0,7609.4
MA,12/15/19,Concentrate,0,18362,18362
MA,4/1/19,Shake/Trim,0,951.24,951.24
MA,1/24/20,Raw Pre-Rolls,0,230830.22,230830.22
MA,4/26/21,Kief,0,4290.94,4290.94
MA,7/12/20,Infused (edible),288511.86,0,288511.86
MA,11/29/19,Concentrate,0,29808.11,29808.11
MA,2/9/20,Buds,0,781840.52,781840.52
MA,12/1/20,Infused (edible),276852.35,0,276852.35
MA,9/26/20,Kief,0,5521.5,5521.5
MA,11/30/18,Infused (edible),74189.7,0,74189.7
MA,7/24/19,Infused Pre-Rolls,0,482.4,482.4
MA,2/12/19,Concentrate,4850.16,2118,6968.16
MA,5/3/21,Infused Pre-Rolls,0,13253.91,13253.91
MA,7/12/20,Shake/Trim (by strain),0,6528.7,6528.7
MA,12/3/20,Infused (edible),311701.95,0,311701.95
MA,5/11/21,Concentrate (Bulk),0,405.45,405.45
MA,5/17/21,Infused (edible),369515.9,0,369515.9
MA,5/24/21,Shake/Trim,0,130.17,130.17
MA,1/14/21,Kief,0,3048.35,3048.35
MA,9/20/19,Infused Pre-Rolls,0,14361.43,14361.43
MA,9/15/20,Vape Product,421584.36,0,421584.36
MA,3/25/21,Shake/Trim,0,966.13,966.13
MA,5/28/20,Kief,0,3155.14,3155.14
MA,4/7/21,Infused (edible),392250.65,0,392250.65
MA,1/30/20,Concentrate,0,16322.5,16322.5
MA,11/26/18,Infused (edible),58385.97,0,58385.97
MA,6/19/20,Shake/Trim,0,100,100
MA,4/21/19,Concentrate (Each),205992.63,321,206313.63
MA,9/21/20,Shake/Trim (by strain),0,7872,7872
MA,11/2/20,Raw Pre-Rolls,0,248659.1,248659.1
MA,12/23/20,Vape Product,749221.29,0,749221.29
MA,8/6/20,Concentrate,0,32675.29,32675.29
MA,12/11/20,Infused (edible),524278.5,0,524278.5
MA,12/12/19,Shake/Trim (by strain),0,11153.64,11153.64
MA,10/19/20,Infused (edible),280194.69,0,280194.69
MA,12/24/19,Infused (non-edible),15653.81,0,15653.81
MA,1/22/19,Infused (edible),48389.38,0,48389.38
MA,2/18/20,Vape Product,230709.61,0,230709.61
MA,5/21/19,Concentrate (Each),306416.01,60,306476.01
MA,9/10/19,Shake/Trim,0,1124,1124
MA,7/4/20,Kief,0,3542.43,3542.43
MA,5/28/21,Infused (non-edible),17512.01,0,17512.01
MA,2/11/20,Kief,0,120,120
MA,12/1/20,Concentrate,0,32256.46,32256.46
MA,5/29/20,Buds,0,892233.81,892233.81
MA,4/22/19,Shake/Trim (by strain),0,730.63,730.63
MA,5/1/21,Infused (edible),692696.07,0,692696.07
MA,3/13/21,Infused (edible),753719.1,0,753719.1
MA,12/21/19,Kief,0,1839.5,1839.5
MA,3/11/21,Kief,0,4801.15,4801.15
MA,10/5/20,Infused (non-edible),8934.49,0,8934.49
MA,9/27/19,Shake/Trim (by strain),0,8426.71,8426.71
MA,6/26/20,Concentrate,0,24736.5,24736.5
MA,9/4/20,Concentrate,0,39805.29,39805.29
MA,12/14/19,Raw Pre-Rolls,0,190484.16,190484.16
MA,11/2/20,Kief,0,3679.3,3679.3
MA,1/22/21,Concentrate (Each),206217.55,0,206217.55
MA,3/15/19,Concentrate,390,8723.17,9113.17
MA,1/23/19,Infused (edible),54837.48,0,54837.48
MA,2/28/20,Concentrate,0,22626.6,22626.6
MA,11/25/20,Infused (non-edible),14098.25,0,14098.25
MA,3/1/21,Buds,0,1144046.73,1144046.73
MA,9/7/19,Infused (edible),307234.38,0,307234.38
MA,12/29/18,Concentrate (Each),210899.81,0,210899.81
MA,5/10/21,Vape Product,579724.8,0,579724.8
MA,1/21/21,Infused (edible),359218.56,0,359218.56
MA,8/3/20,Infused (non-edible),10934.81,0,10934.81
MA,1/1/20,Concentrate,0,6955.6,6955.6
MA,10/30/20,Vape Product,554950.57,0,554950.57
MA,6/7/19,Infused (edible),226749.67,0,226749.67
MA,11/26/18,Kief,0,1618.22,1618.22
MA,6/29/20,Raw Pre-Rolls,0,165295.44,165295.44
MA,4/22/21,Infused Pre-Rolls,0,16236.21,16236.21
MA,2/9/20,Infused Pre-Rolls,0,12402.93,12402.93
MA,10/3/20,Infused (non-edible),17669.01,0,17669.01
MA,12/30/19,Shake/Trim (by strain),0,9351.85,9351.85
MA,8/31/19,Concentrate,0,8879.15,8879.15
MA,1/26/19,Shake/Trim (by strain),0,5202,5202
MA,5/30/19,Concentrate,0,3249.82,3249.82
MA,12/20/19,Kief,0,4803.39,4803.39
MA,12/27/19,Infused (non-edible),19127.49,0,19127.49
MA,9/11/20,Kief,0,3993.33,3993.33
MA,3/10/19,Shake/Trim (by strain),0,6548.88,6548.88
MA,7/14/19,Infused (non-edible),80142.35,0,80142.35
MA,2/6/21,Buds,0,1821495.77,1821495.77
MA,3/13/21,Raw Pre-Rolls,0,531428.94,531428.94
MA,11/23/20,Vape Product,470772.86,0,470772.86
MA,3/11/21,Infused Pre-Rolls,0,10707.75,10707.75
MA,4/23/21,Concentrate,0,14620.15,14620.15
MA,10/12/19,Buds,0,1091086.57,1091086.57
MA,7/14/19,Shake/Trim,0,4.37,4.37
MA,5/15/21,Infused Beverage,48338.6,0,48338.6
MA,8/22/20,Shake/Trim (by strain),0,6687.29,6687.29
MA,2/28/21,Infused (edible),457849.47,0,457849.47
MA,1/4/20,Vape Product,242953.75,0,242953.75
MA,5/31/21,Infused Beverage,26565.43,0,26565.43
MA,4/16/21,Concentrate (Bulk),0,210,210
MA,3/13/21,Infused Beverage,33095.28,0,33095.28
MA,9/3/20,Raw Pre-Rolls,0,311899.42,311899.42
MA,2/21/19,Concentrate,0,5705.71,5705.71
MA,3/9/20,Infused (edible),230846.44,0,230846.44
MA,5/26/21,Shake/Trim (by strain),0,30730.13,30730.13
MA,2/24/21,Infused Pre-Rolls,0,11260.65,11260.65
MA,6/1/21,Raw Pre-Rolls,0,409715.48,409715.48
MA,2/10/19,Buds,23342.25,283732.55,307074.8
MA,1/25/21,Kief,0,1833.49,1833.49
MA,11/16/20,Infused (non-edible),9169.44,0,9169.44
MA,10/4/20,Infused (non-edible),12026.79,0,12026.79
MA,9/1/20,Raw Pre-Rolls,0,263382.52,263382.52
MA,12/3/20,Concentrate,0,42509.19,42509.19
MA,10/9/19,Infused (edible),239139.76,0,239139.76
MA,5/9/19,Buds,894.58,501063.2,501957.78
MA,2/26/20,Raw Pre-Rolls,0,163826.43,163826.43
MA,3/1/19,Buds,29551.62,462389.89,491941.51
MA,8/31/20,Concentrate (Each),142485.55,0,142485.55
MA,10/2/20,Infused (non-edible),14732.32,0,14732.32
MA,11/5/20,Shake/Trim (by strain),0,6637.6,6637.6
MA,5/20/19,Infused (non-edible),54946.41,0,54946.41
MA,1/24/21,Buds,0,1100806.04,1100806.04
MA,11/19/19,Buds,0,643990.89,643990.89
MA,2/22/21,Raw Pre-Rolls,0,277700.59,277700.59
MA,7/22/19,Raw Pre-Rolls,0,46349.16,46349.16
MA,3/18/21,Shake/Trim,0,2019.17,2019.17
MA,11/22/19,Buds,0,1076087.87,1076087.87
MA,11/21/20,Vape Product,652274.44,0,652274.44
MA,1/29/21,Shake/Trim (by strain),0,18488.5,18488.5
MA,4/18/19,Shake/Trim (by strain),0,1940.4,1940.4
MA,12/9/18,Infused (non-edible),1755.75,0,1755.75
MA,2/12/21,Buds,0,1687848.58,1687848.58
MA,9/10/20,Raw Pre-Rolls,0,282622.92,282622.92
MA,4/11/21,Concentrate,0,17381.78,17381.78
MA,7/19/19,Kief,0,951,951
MA,12/21/18,Kief,0,886,886
MA,4/30/21,Shake/Trim (by strain),0,38266.12,38266.12
MA,10/15/20,Infused (edible),344741.47,0,344741.47
MA,8/29/19,Infused (edible),221718.51,0,221718.51
MA,7/11/20,Concentrate (Each),199278.74,0,199278.74
MA,12/28/18,Infused (non-edible),19738,0,19738
MA,6/18/20,Shake/Trim (by strain),0,7803.57,7803.57
MA,5/30/19,Raw Pre-Rolls,0,16866.62,16866.62
MA,3/1/21,Vape Product,474902.86,0,474902.86
MA,7/3/20,Infused (edible),525438.63,0,525438.63
MA,12/5/19,Raw Pre-Rolls,0,139766.56,139766.56
MA,2/6/20,Concentrate,0,11418,11418
MA,11/13/19,Infused (non-edible),6966.13,0,6966.13
MA,1/24/19,Buds,16515.84,271347.05,287862.89
MA,7/27/20,Shake/Trim,0,616,616
MA,11/30/18,Kief,0,1000,1000
MA,12/24/19,Kief,0,2648.2,2648.2
MA,1/19/21,Concentrate,0,30382.54,30382.54
MA,11/10/19,Shake/Trim (by strain),0,8284.13,8284.13
MA,3/4/20,Infused (edible),250528.38,0,250528.38
MA,11/21/19,Infused Pre-Rolls,0,4394.5,4394.5
MA,7/14/19,Infused (edible),218789.36,0,218789.36
MA,12/8/19,Concentrate (Each),146002.21,0,146002.21
MA,1/25/19,Infused (non-edible),29662.12,0,29662.12
MA,4/6/21,Shake/Trim (by strain),0,26828.5,26828.5
MA,2/11/21,Infused (non-edible),11157.64,0,11157.64
MA,5/18/21,Shake/Trim,0,755,755
MA,12/10/20,Vape Product,473704.08,0,473704.08
MA,3/28/21,Concentrate,0,27660.05,27660.05
MA,4/18/21,Raw Pre-Rolls,0,415622.76,415622.76
MA,2/14/20,Infused (edible),438366.51,0,438366.51
MA,3/20/21,Infused Beverage,33804.61,0,33804.61
MA,10/11/20,Raw Pre-Rolls,0,286494.62,286494.62
MA,10/27/19,Concentrate (Each),128651.07,0,128651.07
MA,3/5/20,Concentrate,0,18767.44,18767.44
MA,4/3/21,Shake/Trim (by strain),0,41378.87,41378.87
MA,8/23/20,Infused (non-edible),13015.16,0,13015.16
MA,10/28/19,Infused Pre-Rolls,0,280,280
MA,12/22/18,Concentrate,13335.26,3452.69,16787.95
MA,9/22/20,Infused (edible),271128.51,0,271128.51
MA,11/28/20,Concentrate (Each),183395.1,0,183395.1
MA,10/4/19,Shake/Trim,0,3191.75,3191.75
MA,2/14/21,Infused (edible),466639.12,0,466639.12
MA,10/19/19,Infused (edible),423072.75,0,423072.75
MA,7/20/19,Buds,0,797230.88,797230.88
MA,1/6/19,Buds,21639.54,184932.19,206571.73
MA,1/30/20,Shake/Trim (by strain),0,11632,11632
MA,6/15/20,Infused (edible),232459.22,0,232459.22
MA,12/12/19,Kief,0,2834.5,2834.5
MA,2/9/21,Buds,0,894010.57,894010.57
MA,12/14/20,Infused Pre-Rolls,0,4156,4156
MA,10/30/19,Shake/Trim (by strain),0,5264.5,5264.5
MA,11/11/20,Infused (edible),343176.02,0,343176.02
MA,6/30/20,Shake/Trim (by strain),0,10378.67,10378.67
MA,7/18/20,Infused (non-edible),14081.64,0,14081.64
MA,5/2/19,Shake/Trim,0,1280.53,1280.53
MA,10/26/19,Infused (non-edible),13730.9,0,13730.9
MA,9/22/20,Buds,0,1107702.57,1107702.57
MA,4/3/19,Shake/Trim (by strain),0,5276.76,5276.76
MA,3/27/21,Raw Pre-Rolls,0,530349.66,530349.66
MA,7/18/19,Concentrate,0,3652.72,3652.72
MA,6/3/19,Shake/Trim (by strain),0,4600.2,4600.2
MA,3/11/21,Infused Beverage,17718.21,0,17718.21
MA,5/22/21,Shake/Trim,0,1856.71,1856.71
MA,5/27/21,Concentrate (Each),229343.63,0,229343.63
MA,7/16/20,Raw Pre-Rolls,0,240716.75,240716.75
MA,12/15/20,Buds,0,1262672.7,1262672.7
MA,5/22/19,Infused (non-edible),56106.92,0,56106.92
MA,12/14/20,Concentrate,0,35814.77,35814.77
MA,12/1/19,Kief,0,1912.47,1912.47
MA,1/14/20,Infused Pre-Rolls,0,13695.04,13695.04
MA,11/5/20,Shake/Trim,0,390,390
MA,1/8/20,Buds,0,713804.27,713804.27
MA,11/6/20,Shake/Trim,0,525,525
MA,1/19/20,Raw Pre-Rolls,0,153523.24,153523.24
MA,9/21/20,Raw Pre-Rolls,0,232669.57,232669.57
MA,2/24/20,Concentrate,0,11772.18,11772.18
MA,3/9/21,Shake/Trim (by strain),0,20573.18,20573.18
MA,4/13/19,Raw Pre-Rolls,0,15490.2,15490.2
MA,12/1/19,Concentrate (Each),123499.22,0,123499.22
MA,5/24/19,Buds,894.06,801058.07,801952.13
MA,5/29/19,Buds,0,531528.97,531528.97
MA,9/2/19,Concentrate,0,8260,8260
MA,10/3/20,Concentrate,0,35969.61,35969.61
MA,12/31/18,Concentrate,10472.03,1992,12464.03
MA,3/25/21,Buds,0,1431151.27,1431151.27
MA,1/26/19,Buds,27580.85,372841.84,400422.69
MA,3/21/19,Buds,15170.79,328273.8,343444.59
MA,10/25/20,Concentrate,0,34608.25,34608.25
MA,4/1/21,Infused Beverage,23014.59,0,23014.59
MA,1/3/21,Shake/Trim,0,840,840
MA,8/7/20,Raw Pre-Rolls,0,322290.35,322290.35
MA,9/20/20,Infused (non-edible),13839.29,0,13839.29
MA,6/1/19,Kief,0,820.5,820.5
MA,11/25/19,Infused (edible),285753.8,0,285753.8
MA,12/7/20,Infused (non-edible),7435.8,0,7435.8
MA,5/31/20,Infused Pre-Rolls,0,7378.75,7378.75
MA,8/1/20,Vape Product,529125.55,0,529125.55
MA,7/16/20,Concentrate,0,21441.42,21441.42
MA,6/1/20,Infused Pre-Rolls,0,7623.09,7623.09
MA,8/24/20,Concentrate,0,25072.33,25072.33
MA,7/12/19,Shake/Trim (by strain),0,6383.65,6383.65
MA,5/5/21,Concentrate,0,12892.27,12892.27
MA,10/1/19,Raw Pre-Rolls,0,79668.86,79668.86
MA,4/12/21,Infused Pre-Rolls,0,9406.22,9406.22
MA,9/28/19,Infused (non-edible),13655.02,0,13655.02
MA,8/24/20,Infused (edible),303405.45,0,303405.45
MA,4/17/21,Vape Product,952498.59,0,952498.59
MA,1/9/21,Kief,0,5144.82,5144.82
MA,9/21/20,Infused (non-edible),12366.07,0,12366.07
MA,12/15/18,Kief,501.92,0,501.92
MA,9/9/20,Concentrate,0,22939.33,22939.33
MA,11/7/20,Shake/Trim (by strain),0,8042,8042
MA,3/14/20,Infused (non-edible),14193.35,0,14193.35
MA,12/21/19,Infused Pre-Rolls,0,14689.75,14689.75
MA,2/21/20,Infused (edible),395392.47,0,395392.47
MA,4/24/19,Concentrate (Each),320655.87,780,321435.87
MA,11/21/19,Infused (non-edible),9123.68,0,9123.68
MA,11/24/19,Concentrate,0,18923.62,18923.62
MA,9/18/20,Concentrate,0,40327.16,40327.16
MA,1/30/19,Kief,0,800,800
MA,5/29/20,Infused (non-edible),12034.32,0,12034.32
MA,12/12/20,Concentrate (Each),216512.27,0,216512.27
MA,12/9/18,Infused (edible),53286.56,0,53286.56
MA,5/19/21,Concentrate (Bulk),0,153.7,153.7
MA,2/9/20,Infused (edible),304935.45,0,304935.45
MA,1/29/21,Concentrate,0,56499.01,56499.01
MA,1/6/19,Infused (non-edible),20147.05,0,20147.05
MA,12/13/18,Infused (edible),61273.07,0,61273.07
MA,7/8/20,Kief,0,3954.16,3954.16
MA,2/7/19,Buds,15967.01,268626.61,284593.62
MA,11/14/20,Infused (edible),582120.42,0,582120.42
MA,1/10/19,Infused (non-edible),19890.52,0,19890.52
MA,10/22/20,Concentrate (Each),152465.5,0,152465.5
MA,1/5/20,Concentrate (Each),129309.59,0,129309.59
MA,11/14/20,Infused (non-edible),18488.74,0,18488.74
MA,1/22/21,Shake/Trim,0,718.34,718.34
MA,2/14/20,Kief,0,1175,1175
MA,12/9/18,Concentrate (Each),102291.82,0,102291.82
MA,12/6/18,Infused (non-edible),2989.05,0,2989.05
MA,8/23/19,Suppository,16,0,16
MA,6/3/21,Raw Pre-Rolls,0,478623.47,478623.47
MA,7/17/20,Concentrate,0,33037.1,33037.1
MA,4/16/19,Shake/Trim (by strain),0,54,54
MA,7/27/20,Infused Pre-Rolls,0,7732,7732
MA,6/4/21,Buds,0,622350.28,622350.28
MA,3/3/19,Concentrate (Each),216085.53,0,216085.53
MA,1/26/19,Kief,0,390,390
MA,5/24/19,Shake/Trim (by strain),0,9274.03,9274.03
MA,7/26/20,Infused Pre-Rolls,0,5482.01,5482.01
MA,3/22/21,Infused (non-edible),9441.65,0,9441.65
MA,5/7/21,Concentrate (Bulk),0,1125.97,1125.97
MA,2/8/19,Concentrate,0,2406,2406
MA,3/10/21,Shake/Trim,0,1180.02,1180.02
MA,2/5/19,Shake/Trim (by strain),0,6522,6522
MA,6/17/19,Infused (non-edible),66762.93,0,66762.93
MA,7/7/20,Shake/Trim,0,210,210
MA,6/16/19,Buds,0,593145.74,593145.74
MA,11/13/19,Raw Pre-Rolls,0,90524.71,90524.71
MA,10/1/20,Kief,0,3635,3635
MA,8/26/19,Shake/Trim (by strain),0,3558.75,3558.75
MA,7/26/20,Infused (non-edible),11293.96,0,11293.96
MA,11/12/19,Concentrate (Each),121403.72,0,121403.72
MA,4/8/19,Infused (non-edible),27493.61,0,27493.61
MA,3/24/19,Concentrate,60,3796.62,3856.62
MA,11/6/20,Infused (non-edible),12848.9,0,12848.9
MA,11/28/20,Shake/Trim,0,682,682
MA,12/16/20,Buds,0,1377007.53,1377007.53
MA,6/19/19,Concentrate (Each),399738.51,408,400146.51
MA,1/6/21,Shake/Trim (by strain),0,6192.3,6192.3
MA,1/20/21,Shake/Trim (by strain),0,10805,10805
MA,11/19/19,Infused Pre-Rolls,0,15,15
MA,6/25/20,Shake/Trim,0,90,90
MA,7/12/19,Infused (edible),271370.89,0,271370.89
MA,4/8/19,Infused Pre-Rolls,0,252,252
MA,12/6/19,Kief,0,3477.92,3477.92
MA,12/10/19,Infused (edible),220686.25,0,220686.25
MA,1/31/21,Kief,0,2345.66,2345.66
MA,12/17/20,Infused (non-edible),2285.61,0,2285.61
MA,9/4/19,Shake/Trim (by strain),0,7342.52,7342.52
MA,9/8/19,Infused (non-edible),67096.8,0,67096.8
MA,2/22/21,Infused (non-edible),9566.42,0,9566.42
MA,6/4/20,Vape Product,268188.95,0,268188.95
MA,4/21/19,Infused (edible),96876.29,0,96876.29
MA,2/9/21,Concentrate,0,32303.26,32303.26
MA,6/3/20,Infused (non-edible),9297.44,0,9297.44
MA,6/8/20,Concentrate,0,14949.79,14949.79
MA,11/25/18,Buds,19924.37,158726.46,178650.83
MA,4/5/21,Kief,0,2788.5,2788.5
MA,9/17/20,Concentrate (Each),168212.23,0,168212.23
MA,10/16/20,Kief,0,4766.32,4766.32
MA,4/24/19,Raw Pre-Rolls,2578,14365.8,16943.8
MA,3/26/19,Infused (edible),120887.09,0,120887.09
MA,1/9/20,Kief,0,1416.8,1416.8
MA,1/28/21,Concentrate (Each),183814.79,0,183814.79
MA,5/4/19,Concentrate (Each),491841.96,240,492081.96
MA,3/31/21,Infused Pre-Rolls,0,11801.5,11801.5
MA,12/6/20,Infused (edible),343915.45,0,343915.45
MA,1/8/21,Vape Product,642130.4,0,642130.4
MA,8/11/19,Raw Pre-Rolls,0,53649.51,53649.51
MA,12/2/19,Raw Pre-Rolls,0,85390.51,85390.51
MA,9/2/20,Kief,0,3626.19,3626.19
MA,9/9/20,Concentrate (Each),152014.46,0,152014.46
MA,7/28/19,Concentrate (Each),409686.44,0,409686.44
MA,12/21/20,Shake/Trim,0,1260,1260
MA,5/31/21,Shake/Trim (by strain),0,22562.96,22562.96
MA,2/2/19,Shake/Trim (by strain),0,9699,9699
MA,6/21/19,Infused (edible),255309.84,0,255309.84
MA,2/11/20,Concentrate (Each),138759.39,0,138759.39
MA,11/10/19,Raw Pre-Rolls,0,98992.1,98992.1
MA,9/22/19,Infused (non-edible),46262.5,0,46262.5
MA,12/9/19,Infused (non-edible),7833.56,0,7833.56
MA,11/29/19,Concentrate (Each),264771.21,0,264771.21
MA,12/17/20,Infused Pre-Rolls,0,1058,1058
MA,12/30/20,Suppository,60,0,60
MA,4/13/21,Infused (edible),369832.48,0,369832.48
MA,3/26/21,Concentrate,0,30033.05,30033.05
MA,6/10/20,Shake/Trim (by strain),0,6822.54,6822.54
MA,7/11/19,Raw Pre-Rolls,0,53455.32,53455.32
MA,12/12/20,Shake/Trim (by strain),0,8111.35,8111.35
MA,6/22/19,Concentrate (Each),523024.37,480,523504.37
MA,4/6/19,Shake/Trim (by strain),0,4176.72,4176.72
MA,3/21/20,Shake/Trim,0,1020,1020
MA,2/19/20,Vape Product,253356.2,0,253356.2
MA,9/21/19,Shake/Trim (by strain),0,9500,9500
MA,7/16/19,Shake/Trim (by strain),0,3206.34,3206.34
MA,1/26/21,Shake/Trim,0,164.17,164.17
MA,1/10/19,Kief,0,360,360
MA,6/27/20,Concentrate,0,25005.57,25005.57
MA,11/4/20,Buds,0,1002909.62,1002909.62
MA,2/18/19,Concentrate (Each),184312.89,0,184312.89
MA,5/20/21,Buds,0,1516931.27,1516931.27
MA,7/25/20,Vape Product,524431.07,0,524431.07
MA,10/7/20,Vape Product,416042.28,0,416042.28
MA,2/6/21,Shake/Trim,0,2420.85,2420.85
MA,9/16/20,Infused Pre-Rolls,0,9049,9049
MA,2/2/19,Infused (non-edible),42048.45,0,42048.45
MA,5/16/21,Raw Pre-Rolls,0,417213.99,417213.99
MA,6/7/20,Shake/Trim (by strain),0,5412.6,5412.6
MA,6/30/20,Infused Pre-Rolls,0,7067.9,7067.9
MA,2/22/20,Concentrate (Each),233093.37,0,233093.37
MA,12/11/20,Infused (non-edible),12399.71,0,12399.71
MA,8/27/20,Concentrate (Each),175291.64,0,175291.64
MA,12/3/19,Shake/Trim (by strain),0,9699.63,9699.63
MA,9/29/20,Infused (edible),272726.18,0,272726.18
MA,12/2/19,Concentrate,0,8462.5,8462.5
MA,8/25/20,Infused (edible),294402.63,0,294402.63
MA,11/14/19,Infused (non-edible),8655.37,0,8655.37
MA,5/25/21,Infused Beverage,26664.23,0,26664.23
MA,8/23/20,Concentrate (Each),174897.15,0,174897.15
MA,1/12/21,Concentrate (Each),158704.24,0,158704.24
MA,3/24/20,Concentrate (Each),89768.35,0,89768.35
MA,1/15/20,Shake/Trim (by strain),0,13263.88,13263.88
MA,8/27/20,Infused (non-edible),11030.94,0,11030.94
MA,10/10/19,Buds,0,735864.77,735864.77
MA,1/19/20,Infused Pre-Rolls,0,11442.23,11442.23
MA,5/23/21,Vape Product,624526.91,0,624526.91
MA,7/29/20,Infused (edible),318652.76,0,318652.76
MA,5/2/19,Shake/Trim (by strain),0,3580.46,3580.46
MA,10/25/19,Infused (non-edible),12978.52,0,12978.52
MA,4/21/19,Concentrate,1750.5,4151.92,5902.42
MA,9/2/20,Vape Product,454985.32,0,454985.32
MA,3/3/19,Infused (edible),102638.97,0,102638.97
MA,3/9/21,Infused (edible),318175.23,0,318175.23
MA,12/29/19,Kief,0,1477,1477
MA,11/11/20,Kief,0,4673.7,4673.7
MA,12/5/18,Concentrate,550,8658.45,9208.45
MA,10/5/19,Kief,0,4392.46,4392.46
MA,3/23/20,Infused (edible),379696.97,0,379696.97
MA,5/21/21,Vape Product,841608.42,0,841608.42
MA,5/4/21,Raw Pre-Rolls,0,367969.97,367969.97
MA,2/4/21,Infused (edible),406166.6,0,406166.6
MA,3/5/19,Concentrate,17760.05,5965.56,23725.61
MA,7/1/19,Infused (edible),173794.22,0,173794.22
MA,3/25/21,Vape Product,626603.28,0,626603.28
MA,1/19/19,Buds,26527.45,320866.67,347394.12
MA,1/17/21,Buds,0,1259503.24,1259503.24
MA,5/14/21,Infused Beverage,48638.18,0,48638.18
MA,9/12/19,Shake/Trim,0,769,769
MA,12/16/18,Infused (non-edible),37607.73,0,37607.73
MA,1/16/19,Infused (edible),49339.04,0,49339.04
MA,12/16/18,Buds,12335.81,144830.84,157166.65
MA,9/7/19,Concentrate,0,20863.01,20863.01
MA,5/18/19,Buds,634.87,666547.96,667182.83
MA,8/9/19,Infused Pre-Rolls,0,1137.6,1137.6
MA,10/15/20,Buds,0,1216185.64,1216185.64
MA,7/21/19,Raw Pre-Rolls,0,49608.09,49608.09
MA,3/14/19,Shake/Trim (by strain),0,7366.8,7366.8
MA,1/28/19,Infused (edible),61066.1,0,61066.1
MA,6/8/20,Infused Pre-Rolls,0,8780.84,8780.84
MA,3/7/21,Kief,0,3528.47,3528.47
MA,6/9/19,Kief,0,10.5,10.5
MA,11/29/20,Buds,0,964743.96,964743.96
MA,8/26/19,Raw Pre-Rolls,0,61672.2,61672.2
MA,3/31/19,Concentrate (Each),334180.64,0,334180.64
MA,4/30/21,Concentrate (Bulk),0,1449.07,1449.07
MA,9/3/19,Infused (edible),155125.17,0,155125.17
MA,4/9/21,Infused (edible),591549.88,0,591549.88
MA,6/19/19,Concentrate,0,5959.53,5959.53
MA,7/5/20,Vape Product,333935.87,0,333935.87
MA,5/25/20,Kief,0,3486.14,3486.14
MA,3/16/19,Infused Pre-Rolls,0,410.4,410.4
MA,2/2/21,Infused (edible),186744.98,0,186744.98
MA,10/8/19,Concentrate,0,17238.15,17238.15
MA,2/2/21,Infused Pre-Rolls,0,6160,6160
MA,10/25/19,Concentrate,0,20474.2,20474.2
MA,4/20/21,Shake/Trim,0,3701.28,3701.28
MA,2/19/21,Infused Pre-Rolls,0,9926.66,9926.66
MA,8/3/20,Vape Product,408913.93,0,408913.93
MA,11/30/20,Kief,0,3162.42,3162.42
MA,5/13/21,Concentrate,0,12103.28,12103.28
MA,7/23/20,Raw Pre-Rolls,0,254803.01,254803.01
MA,5/29/21,Infused (non-edible),21995.34,0,21995.34
MA,11/9/19,Raw Pre-Rolls,0,149878.9,149878.9
MA,1/15/21,Kief,0,5362.7,5362.7
MA,3/16/20,Infused Pre-Rolls,0,25186.18,25186.18
MA,6/8/20,Shake/Trim (by strain),0,6193.65,6193.65
MA,2/8/21,Infused Pre-Rolls,0,9277.5,9277.5
MA,11/23/20,Concentrate,0,35393.13,35393.13
MA,9/25/19,Buds,0,677544.91,677544.91
MA,9/12/20,Raw Pre-Rolls,0,318018.97,318018.97
MA,9/16/19,Shake/Trim,0,510,510
MA,11/27/19,Kief,0,1916.02,1916.02
MA,7/9/19,Infused (edible),168051.78,0,168051.78
MA,12/26/18,Buds,17390.34,237094.52,254484.86
MA,6/8/19,Infused (non-edible),81229.04,0,81229.04
